87	"We are too many to defeat! Come, my minions!"
88	"I'll teach you a lesson. Always keep your guard up!"
89	"We will be the last thing you see!"
90	"My blood brothers!"
91	"Do not underestimate my minions!"
92	"Young ones, follow my orders!"
93	"Our lives are eternal!"
94	"Like leaves in a storm, sweep through the enemy!"
95	"Soon, you'll rest...in peace!"
96	"You'll never escape this nightmare!"
97	"Come and take your revenge, my minions!"
98	"Welcome my friends! Get that one!"
99	"Surprised? Just try running away."
100	"Now! Strike!"
101	"Power for all!"
102	"Nature will aid you!"
103	"Bold as love!"
104	"Titans, lend us your strength!"
105	"Take this power!"
106	"A blessing upon us all."
107	"Go, go, go!"
108	"Earth supports us!"
109	"Wind bolsters us!"
110	"Fire tempers us!"
111	"Water refreshes us!"
112	"Queeeeeak!"
113	"Come on, give it your best!"
114	"Don't make me angry..."
115	"My magic will get us through!"
116	"Show them hellfire, my minions."
151	"Ha! You got stuck?"
152	"Heat consumes you."
153	"Darkness warps you."
154	"Strength ebbs."
155	"Strength dies."
156	"Eyes of darkness watch you."
157	"Darkness will engulf you!"
158	"You will turn to stone!"
159	"Your blood will boil."
160	"Darkness corrupts you."
161	"Darkness engulfs you!"
162	"Grab them!"
163	"I'm sorry...."
164	"Too much..."
201	"Go!"
202	"Take that!"
203	"Giddy up!"
204	"How about this?"
205	"You can't stop this!"
206	"This ends...now!"
207	"Take this!"
208	"Tekeli-li!"
209	"We shall rise again!"
210	"Die and begone!"
211	"You must die."
212	"Can you handle this?"
213	"Ia! Ia! Torong! Torong!"
214	"That's nothing!"
215	"Yee haw!"
216	"Meeeowww!"
217	"Rrrrrrowww!"
218	"Attack!"
219	"How about this?"
220	"Ho ho ho!"
221	"Behold the wrath of unfettered chaos!"
222	"How dare you!"
223	"How about this?"
224	"Here's a little present."
225	"This is for you!"
226	"I'm scared. Everybody go away."
227	"No...please don't!"
228	"I will punish you all!"
229	"Woo!"
230	"Choppa choppa!"
231	"Gah!"
232	"Nyah!"
233	"Filth! How dare you touch me!"
234	"You want a taste of this?"
235	"I'll show you a nightmare..."
236	"One for me!"
237	"Hah! At last!"
238	"How dare you! You're finished!"
239	"This might hurt a little..."
240	"Take this!"
241	"Stay close if you want to be healed!"
242	"Here comes your worst nightmare!"
243	"Save yourself.."
244	"Run..."
245	"Run while you can..."
246	"Careful..."
251	"Now! Attack!"
252	"Push onward!"
253	"Everyone! Attack at once!"
254	"Party time!"
255	"Focus on one at a time!"
256	"United in strength!"
257	"Surround the enemy!"
258	"Rush them!"
259	"Attack together!"
260	"All at once!"
261	"All together now..."
262	"Attack from all angles!"
263	"Now take this!"
264	"Eat this!"
265	"Hold your ranks!"
266	"Prize money for the head!"
267	"That one's laughing at us!"
268	"Let's teach 'em a lesson!"
269	"In formation!"
270	"Aim for that fool over there!"
271	"Show some backbone!"
272	"Float like a bee, sting like a butterf...what?"
273	"Float like a butterfly, sting like a bee!"
274	"Flank attack!"
275	"It's time to wrap 'em up!"
276	"Just a little more! Attack!"
277	"Playtime is over! It's serious now!"
278	"Die!"
279	"Time to die!"
280	"Don't let them through!"
281	"Stop them!"
282	"Nooooo..."
283	"Hooray, Arcadia!"
284	"Stop them!"
285	"Let me help!"
286	"Hang on!"
287	"They're too strong!"
288	"Intruders!"
289	"!"
290	"!"
291	"!"
292	"!"
293	"!"
294	"!"
295	"!"
296	"!"
297	"!"
298	"!"
299	"!"
301	"Spare me!"
302	"Take someone else!"
303	"I have a family at home...please..."
304	"And I was just beginning to enjoy life..."
305	"More...life..."
306	"I...can't...move..."
307	"Mother! I'm coming!"
308	"My vision is blurry..."
309	"Can't...stop...crying..."
310	"My attacks are useless..."
311	"Master! What should I do?"
312	"That's a cheap trick!"
313	"Please! Spare me!"
314	"Gasp...gasp..."
315	"Cough...cough..."
316	"Heh heh heh heh!"
317	"Yuck! Ptui!"
401	"You're next."
402	"Is it over?"
403	"Avenge me...."
404	"Is that it?"
405	"Run...run...!"
406	"Mother..."
407	"I...loved..."
408	"Someone will avenge me...."
409	"I'm not done yet...I..."
410	"I want to live!"
411	"Arrrrggggh!"
412	"I can't see anything...."
413	"I regret nothing!"
414	"I will return...."
415	"Death...took me..."
416	"Hee hee hee!"
417	"Run for your lives!"
418	"We'll starve, working for him!"
419	"Don't run away, you fools!"
420	"How can it be..."
501	"The enemy! Rraowr!"
502	"Come get some!"
503	"Ready for action!"
504	"I salute your fighting spirit."
505	"You want to play, hmm?"
506	"Watch this."
507	"Stand up and fight!"
508	"You're dead!"
509	"You dare challenge me?"
510	"Kill anyone who enters."
511	"None shall pass."
601	"I'm lost!"
602	"It's too much!"
603	"Get me out of here!"
604	"Commander..."
605	"Nothing must interrupt our research!"
606	"What a pain in the neck!"
607	"At last, some action!"
608	"Your head will make a fine gift."
609	"Get out of my way!"
610	"Aargh! Leave me alone!"
611	"You little nightmares..."
612	"Watch out!"
701	"Get out of my way!"
702	"Ha ha ha! That tickles!"
703	"You irritating little..."
704	"I will destroy you first!"
705	"I'll start with the weakest first..."
706	"Who are you?"
707	"Why don't you keep walking?"
708	"Did you hear the one about the cornered prey?"
709	"Why do you bother me?"
800	"Search for the hidden Easter eggs!"
801	"Lala!"
802	"*cheep*"
803	"Wow! I want one too!"
804	"*cheep* Lilly is soooo cute!"
805	"I'll be the first to find an egg!"
806	"Eggs, eggs! Oh so scrumptious! *lalala*"
807	"Where are they hiding?"
808	"These thieving caimans must be punished!"
1000	"CounterFlee"
1001	"MonsterFlee"
1002	"MonsterSummon"
1003	"Out of shape...getting tired..."
1004	"Ha! You can't even lift your weapon. I don't have to defeat you. Fatigue has done the job for me!"
1005	"One more step...I dare you!"
9701	"[Combo1_Tank] (Common Strike1) Two-handed Chopping"
10101	"I sell potions, teleport scrolls, and alkahests."
10201	"I can help you quickly recover HP and MP."
10202	"I can help you quickly recover HP."
10301	"I can help you to reach the city of Velika."
15201	"Do you recall the days of Civil Unrest?"
15202	"Money money money..."
15203	"I'm going to be rich!"
15204	"Go away!"
15205	"This is my spot!"
15206	"It's mine. Mine!"
19201	"This message is test purpose only."
46701	"Verno is shrieking because there is no one in front of it. (1/3)"
46702	"Verno is shrieking because there is no one in front of it. (2/3)"
46703	"Verno gains Hardened Bark and Electrified Sap, since there is no one in front of it. (3/3)"
46704	"Get out!"
46705	"I will kill you all!"
46706	"From the ashes, new life!"
46707	"Verno casts a push attack!"
46708	"You won't be pushed away if you escape in time!"
46709	"Evade Verno's laser attack!"
46710	"You! I'll kill you for that!"
46711	"I join you in death...my love."
46712	"Our lives...too short..."
46713	"Coming my love!"
46714	"Verno summons minions!"
46715	"If you are hit by a minion, movement commands will be reversed!"
46721	"Did everyone...make it out?"
46722	"To me, my minions!"
46723	"Can you avoid this?"
46730	"To me, my minions!"
46731	"You will all burn!"
46732	"Burn!"
46733	"I hurt...so much...."
46734	"Annoying imbeciles!"
46735	"Kaboom!"
46750	"...Urgh...."
46751	"The gate is closing."
47901	"Great Saravash, empower me!"
47902	"The power overflows!"
47903	"Double power!"
47904	"Triple power!"
47905	"Quadruple power!"
47906	"Quintuple power!"
47907	"Attack together!"
47908	"Sing a song of woe!"
47909	"Attack, attack!"
47910	"Your resistance ends here!"
47912	"I will kill you all."
47913	"Die painfully and slowly!"
47914	"Ha! My blows shake the earth!"
47915	"Come, my poisonous parasites."
47916	"Who are you? I don't trust you..."
47917	"Incoming gorillas!"
47918	"Virrsek is emitting poisonous gas."
47919	"All the young basilisks are dead."
47920	"Basilisks protect their young."
47921	"Break Belsamael's wine casks before he drinks them!"
47922	"Kill Saravash before he finishes."
47930	"You cannot trick me!"
49401	"Who's there?"
49402	"Will nature triumph?"
49403	"Take my curse"
49404	"Come, dark ghosts!!"
49405	"Just wait.... You're next."
49406	"I will smash you!"
49407	"Did you hear something?"
49408	"Special attack of frost giant"
49409	"You think that's all I have?"
49410	"What have you done?"
49411	"Come my pets!"
49412	"Summoning..."
49413	"Dark spirit, lend me POWER!"
49414	"My mace shall show no mercy."
49415	"Aargh!"
49416	"Down, dogs!"
49417	"Feel the full rage of the legion!"
49418	"The legion lives on...forever!"
49419	"I will show you hell!"
49420	"Ha! This will be your grave."
49421	"Right where I want you..."
49422	"What have you done?"
49423	"Hell comes for you!"
49424	"You think this easy?"
49425	"Something feels strange."
49426	"Catch me if you can!"
49427	"Who dares interrupt my seclusion?"
49428	"This is the end..."
49429	"Why aren't you attacking?"
49430	"Form up! Attention!"
49431	"Hup. Hup."
49432	"Basilisk will be summoned shortly!"
49433	"Basilisk prepares to unleash fire!"
76901	"The flame will turn you into ash!!"
76902	"Burn it all!!"
76903	"The flame will swallow you whole!!!"
76904	"The flame will engulf you!!!"
76905	"How annoying... I will kill you all!!"
76906	"Pyrepelt prepares a powerful strike. Retreat to the safety zone!"
76907	"Pyrepelt targets {targetName}. Avoid the attack!!"
78101	"You're next!"
78102	"I'll burn you to ashes!"
78103	"Prepare to suffer!"
78104	"Bah! That was pure luck!"
78105	"It won't happen again!"
78106	"If you stand together, you can die together!"
78107	"Darkan targets a group of players."
78108	"We're not done yet!"
78109	"Gather together!"
78110	"Impossible..."
78111	"Away with you!"
78112	"You cannot hope to win."
78120	"What's the point of running...?"
78121	"Too slow..."
78122	"Activate purifiers!"
78123	"Feel the power of my torment!"
78124	"Enjoy my gift!"
78125	"Puny mortals... I'll crush you!"
78130	"Enough!"
78131	"You cannot avoid me forever!"
78132	"Is your heart just not in it...?"
78133	"Let's see just how clever you are..."
78134	"Are you afraid of me?"
78135	"Run... if you can."
78136	"Was that your best? Pathetic!"
78137	"Ha! Laughable!"
78138	"I pity your allies!"
78139	"Return"
78140	"Charge!"
78141	"Let's murder a goddess!"
78142	"I mark you!"
78143	"Combo 4"
78144	"Combo 5"
78145	"Combo 6"
78146	"Combo 7"
78147	"Combo 8"
78148	"To the portal!"
78149	"Short-range Explosion (AoE)"
78150	"Come, meet your fate."
78151	"I will draw power from your very souls...!"
78152	"Ha! Not bad!"
78153	"Enough of this child's play!"
78154	"Die!"
78155	"I am no mere mortal foe!"
78156	"I will crush your bones!"
78157	"Lakan shields himself with the power of stolen souls."
78158	"Remove Lakan's Out of Phase effect before he becomes invulnerable!"
78161	"The target must go to the monument and destroy it!"
78162	"To the Safe Zone!"
78163	"Lakan is looking for the two nearest heroes."
78164	"Spread out so that the red lightning does not strike the same position."
78165	"Gather together to cleanse Lakan's curse."
78166	"Lakan is looking for the two farthest heroes."
78167	"Gather together so that the red lightning strikes the same position."
78168	"Gather together and recover to overcome Lakan's curse."
78169	"You cannot escape death."
78180	"Seir, help me!"
78181	"The goddess Velik is in danger!"
78182	"Lakan is attacking Velik's Sanctuary!"
87001	"Who dares disturb Rahto?"
87002	"You should join me! There is enough of Lakan's power to go around!"
87003	"You are not prepared to fight me—now or ever!"
98101	"You're next!"
98102	"I'll burn you to ashes!"
98103	"Prepare to suffer!"
98104	"Bah! That was pure luck!"
98105	"It won't happen again!"
98106	"If you stand together, you can die together!"
98107	"Darkan targets a group of players."
98108	"We're not done yet!"
98109	"Gather together!"
98110	"Impossible..."
98111	"Away with you!"
98112	"You cannot hope to win."
98120	"What's the point of running...?"
98121	"Too slow..."
98122	"Activate purifiers!"
98123	"Feel the power of my torment!"
98124	"Enjoy my gift!"
98125	"Puny mortals... I'll crush you!"
98130	"Enough!"
98131	"You cannot avoid me forever!"
98132	"Is your heart just not in it...?"
98133	"Let's see just how clever you are..."
98134	"Are you afraid of me?"
98135	"Run... if you can."
98136	"Was that your best? Pathetic!"
98137	"Ha! Laughable!"
98138	"I pity your allies!"
98139	"Return"
98140	"Charge!"
98141	"Let's murder a goddess!"
98142	"I mark you!"
98143	"The mana generators feed me power!"
98144	"Nothing can get through here!"
98145	"Hmm.... We're going to need Darkan for this..."
98146	"Combo 7"
98147	"Combo 8"
98148	"To the portal!"
98149	"Short-Range Explosion (AoE)"
98150	"Come, meet your fate."
98151	"Feel the icy touch of my empty soul..."
98152	"Ha! Not bad!"
98153	"Enough of this child's play!"
98154	"Die!"
98155	"I am no mere mortal foe!"
98156	"I will crush your bones!"
98157	"Lakan is looking for the two nearest heroes."
98158	"Spread out so that the red lightning does not strike the same position."
98159	"Gather together to cleanse Lakan's curse."
98160	"Lakan is looking for the two farthest heroes."
98161	"Gather together so that the red lightning strikes the same position."
98162	"Gather together and recover to overcome Lakan's curse."
102201	"Nexus frenetics stirs the monster into a fiery rage!"
102202	"Nexus surge stirs the monster into a fiery rage!"
102203	"Nexus alacrity strengthens the monster!"
102204	"The Auxiliary Generator has 80% HP remaining!"
102205	"The Auxiliary Generator has 50% HP remaining!"
102206	"The Auxiliary Generator has 20% HP remaining!"
102207	"The Auxiliary Generator is about to fail!"
102208	"The Auxiliary Generator has been destroyed!"
102209	"The Central Generator has 80% HP remaining!"
102210	"The Central Generator has 50% HP remaining!"
102211	"The Central Generator has 20% HP remaining!"
102212	"The Central Generator is about to fail!"
102213	"The Central Generator has has been destroyed!"
110001	"Summon the Barrier Monolith on the second floor!"
110002	"Summon a Toxa Monolith on the second floor!"
110003	"Summon a Suicide Soldier on the second floor!"
110004	"Summon monolith!"
110005	"Summon monolith!"
110006	"Summon monolith!"
110007	"Seashore Turtle has spawned! Defeat Seashore Turtle to gain a team buff and a large number of points."
110008	"Pirate has spawned! Defeat Pirate to gain a team buff and a large number of points."
111001	"Enemy in sight. Destroy! Destroy!"
111002	"!"
111003	"It's a suicide bomber!"
111004	"Get to a Repair Pylon!"
112001	"The naga reaver has entered the battleground!"
112002	"The potent teralith has entered the battleground!"
118000	"Defeat Opponent's Red Kumas Boss."
118001	"A pallialith has been summoned."
118002	"Get Aura of Healing effect by destroying the pallialith."
118003	"At the end of the battle, the team whose Kumas Boss has the higher HP wins."
118004	"One member of your team can become the Kumas Boss."
118005	"Becoming a Kumas Boss unlocks powerful skills."
181001	"Ouch! Ow! Get away from me!"
181002	"Can anyone hear me? It's me, Paesyn!"
181003	"Zolyn! Dougal! Rhodos! Anyone!"
181004	"Oh, please, just let me go!"
181005	"I am going to die out here, I know it."
181006	"Can't anyone help us?"
181007	"Someone, send help!"
181008	"I just want to go back to the lab!"
181009	"Help! Someone help us!"
181010	"You are a lifesaver."
181011	"You saved my life and my research results."
181012	"Are you, by any chance, interested in archaeology?"
181013	"Demokrons are prevailing. Research will become harder by day."
181014	"Who dares to wake me up from a millennia of dream?"
181015	"You shall accompany my sleep!"
181016	"Your body shall turn stiff!"
181017	"Whoever interferes my rest shall pay the price!"
181018	"Mercy! Krrk!"
181019	"Krrk! Prisoner!"
181020	"This place does stimulate my curiosity!"
181021	"I want to research this area!"
181022	"What a place!"
181023	"I've never been to anywhere like this!"
183001	"Verikam? What is it?"
183002	"What will happen to us now?"
183003	"So much tragedy..."
183004	"No one knows what will happen without Verikam."
183005	"This place is not safe anymore."
183006	"Baraka's cry fills the pitch-dark sky."
183007	"Flag of hell is approaching."
183008	"The end is nigh!"
183009	"A cold night approaches, flowers are hiding their faces in the darkness!"
183010	"Mindless wanderers are bringing ominous fog."
183011	"The Valkyon Federation is here to help!"
183012	"After the darkest hour came the light."
183013	"Our God, Balder, lit the world with his blessings and displaced darkness."
183014	"The seeker rose, spreading the light of benevolence."
183015	"Hence, where there was light, there were praises."
250001	"Lok's devout will prevail!"
250002	"Lok! Lok!"
250003	"Lok! Please come back to us!"
302602	"Argh! You'll pay for that!"
302603	"Freeze to death!"
302604	"Burn to ashes!"
302605	"You shall die in pain!"
302606	"Die!"
302607	"Ha ha ha!"
303101	"Urgh! You caught me off guard."
303102	"You ain’t gonna get any! It's all mine!"
303103	"Hahaha!"
303104	"Hehehe!"
303105	"You no take treasure!"
303106	"Stop that!"
303107	"Take that!"
303108	"I'll get you!"
410001	"For Kaiator!!"
410002	"You can't escape!"
410003	"Don't underestimate the guards!"
410004	"You damned clowns!"
412001	"I'll use this to stun the monster. Then you attack!"
416001	"Ugh."
416002	"Raaaaurgh!"
416003	"Charge! Victory for Valkyon!"
416004	"Leave the patients to me."
416005	"Don't give up now!"
416006	"Steady fast, soldier."
416007	"Rush onward!"
416008	"Take that!"
416009	"Let's finish this!"
416010	"Block the attack."
416011	"Try to block this!"
416012	"Strike, then fade away!"
416013	"Hang in there, soldier."
416014	"Show me what you've got!"
416015	"I'll cover the right!"
416016	"I'll cover the left!"
416017	"There's an opening!"
416018	"I'll watch our backs."
416019	"Awaken, spirits..."
416020	"Never retreat!"
424001	"I shall melt the stone at your feet!"
424002	"Watch out for the blood borers!."
424003	"Puny wretches! I'll sup from your skulls!"
424004	"You cannot best me with your feeble powers!"
424005	"An enemy emerges from the portal."
425001	"Locking onto {targetName}."
425002	"Target: {targetName} 5"
425003	"Target: {targetName} 4"
425004	"Target: {targetName} 3"
425005	"Target: {targetName} 2"
425006	"Target: {targetName} 1"
425007	"Target: {targetName} Fire!"
425008	"The kumas recharges."
425009	"New target: {targetName}."
425010	"{targetName} cannot see the truth."
425011	"A field of healing energy appears."
425012	"The purifier is active."
425013	"Neg has been summoned! Lure it to a pond!"
425014	"Targeting a bead at {targetName}!"
425015	"Restore the vision of your party member to normal by using a mirror!"
425016	"Summon a cannon with the repair switch!"
426001	"There is more here than meets the eye..."
426002	"Oh, stop bothering me!"
426003	"The enemy has detected {targetName}."
426004	"Barzitol Servitor has noticed {targetName}."
426005	"Halveterak Overseer has detected {targetName}."
426006	"Kelba Watcher has been summoned!"
426007	"Baritzal Servitor approaches."
426008	"Stay close inside or far outside!"
426009	"Get out of the attack area!"
426010	"Summoning Kelba Watchers soon!"
426011	"About to rush {targetName}!"
426012	"Magnus Sorgalur approaches!"
426013	"Laser rotation attack prepared!"
427001	"Did you like that? I have more!"
427002	"Is that the best you have in you?"
427003	"Now or later, you will bow to our queen."
427004	"You'll pray for death before I'm done."
427006	"You're lucky!"
427010	"Come to me! Die for me!"
427011	"No! You won't defeat me. You cannot defeat me!"
427015	"All who oppose me die. You are no different."
427016	"What chance do you have against me? None!"
427018	"Come in if you like. You won't be leaving again."
427019	"Ah, there you are. You've saved me coming to find you."
427021	"They told me some fools were coming here to die."
427022	"You think victory is within your grasp? Wrong!"
427023	"Why don't you just die quietly?"
427025	"So you have a death wish. Very well. I shall grant it."
427026	"You have awakened me. It seems you crave terror and death."
427027	"Behold the finest example of argon evolution! Me!"
427028	"My ecstasy of evolution is your pain!"
427029	"I have been called to life that you might die."
427030	"Wake up, faithful ones. Your time has come."
427036	"You think to hurt me? You'll have to touch me first!"
427040	"I come bringing death!"
427044	"I'll take great pleasure in killing you."
427046	"This is the end of your journey."
427047	"Stay still, and I'll kill you quickly."
427048	"A wave of evil washes over you."
427049	"Insufficient! You can't stop the queen's wrath."
427050	"Great ones! Lend me your powers!"
427051	"You must know you won't escape."
427052	"Three cells have exploded! Avoid them or you'll lose HP!"
427053	"The beginning of argon evolution!"
429001	"Followers...! Give me your strength...!"
429002	"There is no sanctuary, no fortress, where you can hide from me!"
429003	"Let me show you an impenetrable defense!"
429004	"Do you really think my traps are my only trick?"
429005	"There is no other way..."
429006	"Vermin! I will wipe you out...all of you!"
429007	"Irritating pests...! I shall exterminate you!"
429008	"Die, you puny bugs!"
429009	"Have you been enjoying my little traps?"
429010	"We...we triggered some kind of drill. It cut right through us. If you have to go in there, my advice there is to hide behind the giant crab and use it as a shield!"
429011	"Archdevans! Archdevans everywhere!"
429012	"No, NO! The ritual is not yet complete!"
429013	"Innntruuuderrrr...kiiillll...innntrrruuuderrsss..."
429014	"Intruders? Keep them away! The resurrection process is not yet complete!"
429015	"Guards! Kill them!"
429016	"An intruder! Protect the machine, or Cornus will have our hides!"
429017	"Dodge this!"
429018	"Ha! You fools!"
429019	"Kaprima Reborn is starting the Curse Summon Ritual!"
429020	"It will take more than just pushing some statues around!"
429021	"The Archdevans really don't want visitors! They put up these statues, that sap your health and reduces your power and endurance. And they can only be moved by normal attacks. If you're going in there, I wish you luck."
429022	"What is the meaning of this? You leave me with no choice!"
429023	"Statue summoned! Attack it to push it far away!"
429024	"Move quickly toward {targetName}!"
434101	"Summon explosive barrels!"
434102	"Akasha summons a large army."
434103	"Hahaha, {targetName}! Is that all you can do?"
434104	"Wake up! I'm waiting!"
434201	"Finally, all is complete!"
434202	"Time for a sacrifice."
434203	"You are nothing to my power!"
434204	"Worthless..."
434205	"Nowhere to hide, {targetName}!"
434301	"Iron will!"
434302	"I will rip you apart!"
434401	"Taste this!"
434500	"Kelsaik prepares to summon minions."
434501	"You useless, filthy souls..."
434502	"Rise, my minions!"
434503	"Heat... More heat!"
434504	"I-it's too cold!"
434505	"Ice... More ice!"
434506	"I-it's too hot!"
434600	"Here comes more prey!"
434601	"You are not prepared to face me!"
434602	"Krakatox creates a demokron virus zone around {targetName}."
434603	"{targetName} is grappled by tentacles!"
434604	"The Demokron Shard has been created."
434605	"The Demokron Shard will explode in a few seconds."
434801	"Your doom is near..."
434802	"Rokdos is concentrating his energy. Destroy the crate to stop him."
434803	"Viyor is concentrating his energy. Destroy the crate to stop him."
434804	"Rokdos! Keep an eye out for them!"
434805	"Viyor! Slay them!"
434806	"Who hungers for my curse?"
434901	"Let me remind you of the nightmare of minions."
434902	"Bow your heads, fools!"
443001	"You'll never get through here!"
443002	"No one here but blubbering seals. Ha!"
443003	"Enemies!"
443004	"Look around very carefully!"
443005	"My blood is pumping—I'll show you real pain!"
443006	"Hehe..."
443007	"We have no mercy for the likes of you."
443008	"We'll devour you whole—even your bones!"
443009	"We'll pull your teeth out!"
443010	"A new toy? For me? Smash!"
443011	"Rollin' rollin' rollin'!"
443012	"Let's see if you can avoid this one too!"
443013	"Die! Die!"
443014	"Haha!"
443015	"I will never let you go!"
443016	"This herb will save everybody."
443017	"There are so many monsters."
443018	"You are so good!"
443019	"If this kind of poison spreads in your body, you won't survive."
443020	"Making an antidote is such profound work!"
443021	"Good thing I studied!"
443022	"We're almost there."
443023	"Gah! So much energy! I will crush you!"
443024	"Ha...can you break this curse?"
443025	"Now you're trapped!"
443026	"Go, go, go! Defeat them!"
443027	"Don't go in...you won't make it back out."
443028	"Remember...you must kill them at the same time."
443029	"Hey! Come over here! Hey!"
443030	"Don't make me angry!"
443031	"This will be your grave."
443032	"Bring me their heads!"
443033	"Who do you think you are?"
443034	"Minions! See to their demise!"
443035	"You're the infiltrators, are you?"
443036	"Let's see how good you are!"
443037	"Haha!"
443038	"Obey me!"
443039	"A stone is rolling in!"
443040	"Alarm! Alarm! Alarm!"
443041	"Incorrect order. Prepare for death."
443042	"The curse will take effect in 3 seconds."
443043	"<font size='40'>3</font>"
443044	"<font size='40'>2</font>"
443045	"<font size='40'>1</font>"
443046	"The curse will take effect soon."
443047	"Determining Status Conditions"
443048	"..."
443049	"Correct cancellation order."
443050	"The curse will be canceled in 3 seconds."
443051	"I found you!"
443052	"Die!"
443053	"C'mere! I'll take you down!"
443054	"Prepare for the worst!"
443055	"Break the siege weapons!"
443056	"Guard Golem!"
443057	"AAARGH!"
443058	"You're outnumbered!"
443059	"The curse will be canceled soon."
443060	"The curse has taken effect."
443061	"The curse has been canceled."
443062	"You think you're lucky?"
443063	"Ha!"
443064	"You can't run from me!"
443065	"That's a point for me!"
443066	"Ready for more?"
443067	"You're better than I thought...I'm surprised! But you're dead now!"
443068	"Beat up those bastards!"
443069	"They've destroyed the tombstone!"
443070	"Attack!"
443071	"Protect the warden!"
443072	"No! My shield!"
443073	"I can't lose like this."
443074	"Die!"
443075	"I can't believe this!"
443076	"You came for my potion?"
443077	"I hate insects."
443078	"I was cursed...after that, I don't remember a thing."
443079	"Light...I see light!"
443080	"You won't get your way!"
443081	"I will protect Aliss myself!"
443082	"Roll! Roll!"
443083	"One! More! Time!"
443084	"Ack! "
443099	"We'll boil you into soup!"
443999	"Bah! You guys aren't too bad. See you later!"
444100	"I waited far too long to have my revenge!"
444200	"You dare face me?"
444201	"Your clumsy tricks cannot deceive me, mortal!"
444202	"Time to die!"
444203	"Feel my wrath!"
444204	"Nothing left...but vengeance, justice, flame, and blood."
444205	"I hope you still live, Tithus. It is I who shall bring death upon you!"
444206	"The Frenzied Troops are on their way."
444207	"I shall not tolerate such disrespect, {targetName}!"
444208	"I...am...the Fire Lord!"
444209	"Die, mortals!"
444210	"Scream, you weaklings! Those will be your last words."
450001	"Yativio spawned minions to shield itself!"
450002	"Ain't no crime, if it's suppertime!"
450003	"Whack! Whack! Right on your head!"
450004	"Feed me! Feeeeed me!"
450005	"We're killer buds!"
450006	"Koleogg is building up a lightning charge!"
450007	"Get ready for the buzz!"
450009	"Vesporax sprays the cave with acid!"
450010	"I'm so hungry! I need to eat!"
450011	"Who wants to feed me next?"
450012	"You can't fight nature, little ones!"
450013	"Koleogg's lightning charge is almost ready!"
450014	"Koleogg blasts the nest with lightning!"
450015	"Ha! Did you like that?"
450016	"Whoa! Whoa!"
450017	"It's growing! Growing!"
450018	"Give me more power!"
450019	"I can feel the power coursing through me!"
450020	"The ground quakes!"
450021	"Shh. Don't get caught."
450022	"I could eat a cow—but you'll do..."
450023	"Irritating imbeciles!"
450024	"You won't take my treasure!"
450025	"I'll kill you all!"
450026	"{targetName}! Vesporax is summoning bees!"
450027	"Looks like everyone is ready. Let's go."
450028	"What a perfect day to launch an airship."
450029	"Phweet! Let's go, Azzem!"
450030	"Stupid monsters! Take that!"
450031	"Do you hear that squeaking sound?"
450032	"Aha! there it is. I found it."
450033	"Kill that ugly plant. Do it with a single blow."
450034	"You're strong enough, aren't you?"
450035	"Show me you've got the right stuff."
450036	"Become a live bomb!!"
451001	"Waa!"
451002	"Wa waa!"
451003	"Waaah!"
451004	"Die filth!"
451005	"Phooey!"
451006	"Uhhh!"
451007	"Bah! That doesn't hurt!"
