211	"Ты умрешь."
212	"Как тебе такое?"
213	"Хей! Хей! Торонг! Торонг!"
214	"Это ничего!"
215	"Йи-ха!"
216	"Мяу!"
217	"Гр-р!"
218	"В бой!"
219	"Вот так вот!"
220	"Хо-хо-хо!"
221	"Узри гнев неудержимого хаоса!"
222	"Да как ты смеешь?"
223	"Вот так вот!"
224	"Вот тебе подарочек."
225	"Это тебе!"
226	"Мне страшно. Ступайте прочь!"
227	"Нет... пожалуйста!"
228	"Я вас покараю!"
229	"У-у!"
230	"Руби-руби!"
231	"Гха!"
232	"Нна!"
233	"Грязная тварь! Как ты смеешь ко мне прикасаться?!"
234	"Хочешь попробовать?!"
235	"Я покажу тебе кошмар..."
236	"Получи!"
237	"Ха! Наконец-то!"
238	"Да как ты смеешь? Тебе конец!"
239	"Больно, наверное?.."
240	"Получай!"
241	"Держитесь ближе, если нужно лечение!"
242	"Я - твой кошмар!"
243	"Иди вперед..."
244	"Беги..."
245	"Уходи отсюда..."
246	"Берегись..."
251	"Вперед! В бой!"
252	"Наступайте!"
253	"Все вместе! В атаку!"
254	"Повеселимся!"
255	"Бейте их по одному!"
256	"Вместе мы - сила!"
257	"Окружить врага!"
258	"Задавить их!"
259	"Нападайте вместе!"
260	"Все вместе!"
261	"Давайте, все разом!"
262	"Нападайте со всех сторон!"
263	"Получайте!"
264	"Вот вам!"
265	"Держать строй!"
266	"За эту голову награда!"
267	"Что? Смеяться над нами?"
268	"Проучим их!"
269	"Сомкнуть ряды!"
270	"Цельтесь вон в того!"
271	"Покажем, на что мы способны!"
272	"Порхай как пчела, жаль как бабоч... что?"
273	"Порхай как бабочка, жаль как пчела!"
274	"На слом!"
275	"Пора кончать с ними!"
276	"Осталось немного! В бой!"
277	"Игры закончились. Теперь все серьезно!"
278	"Умрите!"
279	"Время умирать!"
280	"Не пропускайте их!"
281	"Остановите их!"
282	"Не-е-ет!"
283	"Слава Аркадии!"
284	"Остановить врагов!"
285	"Я помогу!"
286	"Держитесь!"
287	"Они слишком сильны!"
288	"Нарушители!"
289	"!"
290	"!"
291	"!"
292	"!"
293	"!"
294	"!"
295	"!"
296	"!"
297	"!"
298	"!"
299	"!"
301	"Пощади!"
302	"Убей кого-нибудь другого!"
303	"У меня дома семья... прошу..."
304	"Жизнь только начала налаживаться..."
305	"Больше... жизни..."
306	"Не могу... пошевелиться..."
307	"Мама! Я иду!"
308	"В глазах мутнеет..."
309	"Как... печально..."
310	"Мои атаки... не достигают цели..."
311	"Господин! Что мне делать?!"
312	"Дешевый трюк!"
313	"Прошу! Пощади!"
314	"Кхх... кхх..."
315	"Кхе... кхе..."
316	"Хе-хе-хе-хе!"
317	"Ай! Фу!"
401	"Ты на очереди."
402	"Это конец?.."
403	"Отомстите за меня..."
404	"Вот и все?"
405	"Бегите... бегите!.."
406	"Мама..."
407	"Я... люблю..."
408	"За меня отомстят..."
409	"Я еще встану..."
410	"Я хочу жить!"
411	"А-а-а-а!"
412	"Ничего не вижу..."
413	"Ни о чем не жалею!"
414	"Я вернусь..."
415	"Смерть... забрала меня..."
416	"Хе-хе-хе!"
417	"Спасайте жизни!"
418	"Работая на него, с голоду помрешь!"
419	"Не бегите, глупцы!"
420	"Как же так?.."
501	"Враг! Р-ра-ур!"
502	"Подходи и получи!"
503	"За дело!"
504	"Достойный боевой дух."
505	"Хочешь поиграть, да?"
506	"Гляди."
507	"Встань и дерись!"
508	"Тебе конец!"
509	"Ты бросаешь мне вызов?"
510	"Убить всех, кто войдет."
511	"Никто не пройдет!"
601	"Поражение!"
602	"Слишком много..."
603	"Вытащите меня отсюда!"
604	"Командир..."
605	"Никто не помешает исследованиям!"
606	"Что за назойливость!"
607	"Наконец-то, повеселимся!"
608	"Из твоего черепа выйдет славный подарок."
609	"Прочь с дороги!"
610	"Ар-р! Не тронь меня!"
611	"Вы, назойливые твари..."
612	"Осторожно!"
701	"Прочь с дороги!"
702	"Ха-ха-ха! Щекотно!"
703	"Вы, мелкие..."
704	"Ты - первая цель!"
705	"Начну с самых слабых...."
706	"Кто ты?"
707	"Ступай своей дорогой!"
708	"Знаешь, что говорят про загнанных в угол?"
709	"Что тебе нужно от меня?"
800	"Эге-гей, друзья! Постарайтесь и разыщите спрятанные пасхальные яйца!"
801	"Ух..."
802	"Пи-пи-пи!"
803	"Ух ты! Я тоже хочу!"
804	"Ой! Эта Птица такая миленькая!"
805	"За мной не угонитесь!"
806	"М-м! Яички! Вкусняшки в скорлупках!"
807	"Где же вы прячетесь?"
808	"Надо бы поймать воришку Каймана и вызнать у него все!"
1000	"CounterFlee"
1001	"MonsterFlee"
1002	"MonsterSummon"
1003	"Я не в форме... не хватает сил..."
1004	"Ха! Тебе даже не поднять оружие. Мне не придется даже сражаться! За меня все сделала усталость!"
1005	"Еще один шаг... только посмей!"
9701	"[Комбо1_танк] (Базовый удар1)-Припечатать двумя руками"
10101	"Я продаю зелья, свитки телепортации и алкагест."
10201	"Я могу помочь быстро исцелить раны и восстановить здоровье и ману."
10202	"Когда ты окажешься рядом со мной, нажми [F], чтобы мгновенно восстановить свои HP."
10301	"Я могу помочь попасть в Велику."
15201	"Ты знаешь про эпоху кровавых войн Велики?"
15202	"Давай заработаем деньжат!"
15203	"Я разбогатею!"
15204	"Иди туда!"
15205	"Это мое место!"
15206	"Это все мое!"
19201	"Это тестовое сообщение."
46701	"Берн рычит, потому что рядом никого нет. (1/3)"
46702	"Берн рычит, потому что рядом никого нет. (2/3)"
46703	"Если перед Берном никого нет, он получает умение ""Пламенная ярость"". (3/3)"
46704	"Прочь!"
46705	"Истреблю вас всех!"
46706	"Взойдите, семена мои!"
46707	"Берн готовится вытолкнуть вас!"
46708	"Если вы успеете увернуться, он не сможет вас вытолкнуть!"
46709	"Старайтесь увернуться от лазерной атаки Берна!"
46710	"Ты! Без тебя все получится!"
46711	"Я тоже... Ухожу вместе с ним... Моя... Жизззз....."
46712	"Если я что-то не успел договорить... Скажу это на небесах..."
46713	"Помогу вам!"
46714	"Берн призывает слуг!"
46715	"Если они коснутся вас, клавиши управления перепутаются!"
46721	"Нет... Все... Сбежал?"
46722	"Явитесь, создания мои!"
46723	"Пол! Земля! Все вокруг заражено!"
46730	"Явитесь, создания мои!"
46731	"Взорвись!"
46732	"Взрывайся уже!"
46733	"Живот...Болит..."
46734	"Никчемные твари!"
46735	"Взорвись ты уже!"
46750	"А-а..."
46751	"Вход вот-вот закроется."
47901	"Великий Сараваш, дай мне силу!"
47902	"Сила переполняет!"
47903	"Удвоенная сила!"
47904	"Утроенная сила!"
47905	"Учетверенная сила!"
47906	"Пятикратная сила!"
47907	"Нападайте вместе!"
47908	"Пойте песню горя!"
47909	"В атаку! В атаку!"
47910	"Сопротивление бесполезно!"
47912	"Я убью вас всех!"
47913	"Умри медленно и мучительно!"
47914	"Ха! Мои удары сотрясают землю!"
47915	"Ко мне, мои ядовитые паразиты."
47916	"Кто ты? Я тебе не доверяю..."
47917	"Приближаются гориллы!"
47918	"Виррсек испускает ядовитый газ."
47919	"Самка василиска перемещается к инкубатору, чтобы увеличить число василисков-детенышей."
47920	"Самка василиска дает силу другим василискам. Скорее, истребите детенышей!"
47921	"Разбейте бочонки с вином Белсамаэля, прежде чем он осушит их!"
47922	"Убейте Сараваша, прежде чем он закончит."
47930	"Тебе меня не обмануть!"
49401	"Кто здесь?"
49402	"Одержит ли победу природа?"
49403	"На тебе мое проклятье."
49404	"Придите, призраки тьмы!"
49405	"Погоди немного. Ты на очереди."
49406	"Я тебя растопчу!"
49407	"Что это за звук?"
49408	"Особая атака морозного великана"
49409	"Думаешь, это все, что у меня есть?"
49410	"Что вы натворили?"
49411	"Придите, слуги мои!"
49412	"Призываю..."
49413	"Темный дух, придай мне СИЛУ!"
49414	"Моя палица не знает жалости."
49415	"Ар-р!"
49416	"Лежать, псы!"
49417	"Узрите безграничную ярость легиона!"
49418	"Легион вечен!"
49419	"Я покажу тебе ад!"
49420	"Ха! Это место станет твоей могилой."
49421	"Сюда-то мне и надо было..."
49422	"Что вы натворили?"
49423	"Преисподняя придет за тобой!"
49424	"Думаешь, это так просто?"
49425	"Что-то не так."
49426	"Поймай меня, если сможешь!"
49427	"Кто смеет нарушать мое уединение?"
49428	"Это конец..."
49429	"Почему вы не нападаете?"
49430	"Сомкнуть строй! Внимание!"
49431	"Хоп! Хоп!"
49432	"Сейчас появится Василиск!"
49433	"Василиск готовится к атаке огнем!"
76901	"Все, что попадает в пламя, превращается в груду пепла!"
76902	"Горите в аду!"
76903	"Я спалю вас!"
76904	"Языки огня пожрут вас!"
76905	"Никчемные твари! Я всех вас уничтожу!"
76906	"Морок готовится к могучему удару. Быстро в безопасное место!"
76907	"Морок готовится атаковать {targetName}. Берегись!"
78101	"Какие назойливые!"
78102	"Я вас испепелю!"
78103	"Тебе точно конец!"
78104	"Вам все мало!"
78105	"Вот вам еще раз!"
78106	"Вам всем пришел конец!"
78107	"Тотальная атака по вам всем!"
78108	"Рано радуетесь!"
78109	"Подходите ближе!"
78110	"Как несправедливо..."
78111	"Прочь!"
78112	"Неразрушимый!"
78120	"Куда это вы убегаете!"
78121	"Попробуйте еще вот этого!"
78122	"Запуск очистителя!"
78123	"На тебе мое проклятье."
78124	"По душе мой подарочек?"
78125	"Маленькие твари... такие назойливые... сокрушу!"
78130	"Прочь!"
78131	"С нетерпением жду вашей медленной и мучительной смерти."
78132	"Сами виноваты!"
78133	"Проверим-ка вашу память!"
78134	"Страшно?"
78135	"Спасайтесь, если можете"
78136	"Попался, глупец!"
78137	"Назойливые мухи"
78138	"Не стыдно перед союзниками?"
78139	"Вернись сюда!"
78140	"Атака"
78141	"Уничтожу всех выходцев Велики!"
78142	"Умри от страха!"
78143	"Комбо 4"
78144	"Комбо 5"
78145	"Комбо 6"
78146	"Комбо 7"
78147	"Комбо 8"
78148	"Рывок к порталу"
78149	"Удар на короткой дистанции"
78150	"Я подарю вам неминуемую смерть"
78151	"Добро пожаловать ко мне в душу"
78152	"Неплохо справляетесь"
78153	"Пора завязывать с играми"
78154	"Умрите!"
78155	"Будьте почтительны к богу"
78156	"Я сотру вас в порошок"
78157	"Негативная энергия окутывает Лакана"
78158	"Остановите ее, иначе появится щит"
78161	"Идите и разбейте надгробие!"
78162	"Спрячьтесь в укрытие!"
78163	"Лакан интересуется двумя самыми близкими к нему хранителями."
78164	"Нужно броситься врассыпную, чтобы красная молния не ударяла в одно и то же место."
78165	"Нужно сгруппироваться, чтобы снять проклятие Лакана."
78166	"Лакан атакует двух самых далеких от него хранителей."
78167	"Нужно сгруппироваться, чтобы красная молния не ударяла в одно и то же место."
78168	"Нужно сгруппироваться, чтобы восстановить здоровье и снять проклятие Лакана."
78169	"Тебе не избежать смерти."
78180	"Сеир, помоги!"
78181	"Во имя богини Велики!"
78182	"Лакан атакует храм!"
87001	"Кто смеет нарушать покой Рато?"
87002	"Присоединись ко мне! Энергии Лакана хватит на всех!"
87003	"Тебе не справиться со мной. Ни сейчас, ни в будущем!"
98101	"Какие назойливые!"
98102	"Я вас испепелю!"
98103	"Тебе точно конец!"
98104	"Вам все мало!"
98105	"Вот вам еще раз!"
98106	"Вам всем пришел конец!"
98107	"Тотальная атака по вам всем!"
98108	"Рано радуетесь!"
98109	"Подходите ближе!"
98110	"Как несправедливо..."
98111	"Прочь!"
98112	"Неразрушимый!"
98120	"Куда это вы убегаете!"
98121	"Попробуйте еще вот этого!"
98122	"Запуск очистителя!"
98123	"На тебе мое проклятье."
98124	"По душе мой подарочек?"
98125	"Маленькие твари... такие назойливые... сокрушу!"
98130	"Прочь!"
98131	"С нетерпением жду вашей медленной и мучительной смерти."
98132	"Сами виноваты!"
98133	"Проверим-ка вашу память!"
98134	"Страшно?"
98135	"Спасайтесь, если можете"
98136	"Попался, глупец!"
98137	"Назойливые мухи"
98138	"Не стыдно перед союзниками?"
98139	"Вернись сюда!"
98140	"Атака"
98141	"Уничтожу всех выходцев Велики!"
98142	"Умри от страха!"
98143	"Устройство для создания магии придало вам сил?"
98144	"Вы только посмотрите насколько прочный материал!"
98145	"Надо быть как минимум Дарканом, чтобы разрушить его"
98146	"Комбо 7"
98147	"Комбо 8"
98148	"Рывок к порталу"
98149	"Удар на короткой дистанции"
98150	"Я подарю вам неминуемую смерть"
98151	"Добро пожаловать ко мне в душу"
98152	"Неплохо справляетесь"
98153	"Пора завязывать с играми"
98154	"Умрите!"
98155	"Будьте почтительны к богу"
98156	"Я сотру вас в порошок"
98157	"Лакан интересуется двумя самыми близкими к нему хранителями."
98158	"Нужно броситься врассыпную, чтобы красная молния не ударяла в одно и то же место."
98159	"Нужно сгруппироваться, чтобы снять проклятие Лакана."
98160	"Лакан атакует двух самых далеких от него хранителей."
98161	"Нужно сгруппироваться, чтобы красная молния не ударяла в одно и то же место."
98162	"Нужно сгруппироваться, чтобы восстановить здоровье и снять проклятие Лакана."
102201	"Безумие Нексуса приводит монстра в огненную ярость."
102202	"Вал Нексуса приводит монстра в огненную ярость!"
102203	"Рвение Нексуса укрепляет монстра!"
102204	"Осталось 80% HP!"
102205	"Осталось 50% HP!"
102206	"Осталось 20% HP!"
102207	"Осталось чуть-чуть!"
102208	"Уничтожено!"
102209	"Осталось 80% HP!"
102210	"Осталось 50% HP!"
102211	"Осталось 20% HP!"
102212	"Осталось чуть-чуть!"
102213	"Уничтожено!"
110001	"Призван монолит барьера на втором этаже!"
110002	"Призван токсичный монолит на втором этаже!"
110003	"Призван солдат-самоубийца на втором этаже!"
110004	"Призван монолит!"
110005	"Призван монолит!"
110006	"Призван монолит!"
110007	"Появилась Глубинная камара! Получите могущественные командные эффекты и много очков в составе большой группы."
110008	"Появились пираты! Получите могущественные командные эффекты и много очков в составе небольшой группы."
111001	"Обнаружен противник! Вперед! Вперед!"
111002	"!!!!"
111003	"Самоуничтожение!"
111004	"Уничтожим танки и прорвемся!"
112001	"На арену выходит Нага-грабитель!"
112002	"На арену выходит Внушительный тералит!"
118000	"Убейте главного кумаса, отмеченного красным цветом."
118001	"Призван самородок восстановления."
118002	"Разрушив самородок восстановления, можно получить ауру исцеления."
118003	"По истечении времени произойдет сравнение уровня НР главных кумасов."
118004	"Вы можете стать главным кумасом, если он выделен синим цветом."
118005	"Станьте главным кумасом, чтобы использовать мощные умения."
181001	"Ох! Ой! А ну, проваливай!"
181002	"Меня кто-нибудь слышит? Это я, Пэйсен!"
181003	"Золин! Дугал! Родос! Кто-нибудь!"
181004	"Отпусти меня, пожалуйста!"
181005	"Я здесь умру, я точно знаю..."
181006	"Кто же нам поможет?.."
181007	"Кто-нибудь! На помощь!"
181008	"Я хочу обратно в лабораторию!"
181009	"На помощь! Кто-нибудь, помогите!"
181010	"Ты спасаешь мне жизнь!"
181011	"Вместе со мной спасены мои исследования."
181012	"Ты, случайно, не увлекаешься археологией?"
181013	"Демокроны берут над нами верх. Работать с каждым днем все сложнее."
181014	"Кто смеет будить меня от векового сна?"
181015	"Ты уснешь вместе со мной!"
181016	"Ты превратишься в труп!"
181017	"Те, кто мешает мне, поплатятся за это!"
181018	"Сжалься! Кр-рк!"
181019	"Кр-рк! Пленники!"
181020	"Здесь любопытно!"
181021	"Хотелось бы мне исследовать это место!"
181022	"Что за место!"
181023	"Впервые вижу такое!"
183001	"Верикам? В чем дело?"
183002	"Что с нами теперь будет?"
183003	"Какая трагедия..."
183004	"Что же теперь будет, без Верикама?"
183005	"Здесь становится опасно."
183006	"Плач барака поднимается в черное небо."
183007	"Надвигаются силы преисподней."
183008	"Конец близок!"
183009	"Близится холодная ночь, и цветы прячутся перед надвигающейся тьмой."
183010	"За странниками крадется зловещий туман."
183011	"Валькионская Федерация пришла на помощь!"
183012	"Да пробьется луч надежды среди мрачного, как тьма, тумана."
183013	"Око Балдера спускается на землю и изгоняет мрак."
183014	"Спаситель пробудится и прольет свет добра,"
183015	"Вслед за ним континент наполнится радостью и ликованьем."
183016	"Говорят, что в море снова появился проклятый остров…"
183017	"От разведывательного отряда до инкубатория... У них странные передвижения... Кажется, должно произойти что-то весьма значительное..."
250001	"Послушники Лока превыше всего!"
250002	"Лок! Лок!"
250003	"Лок! Прошу, вернись к нам!"
302602	"А-а-а! Я это так не оставлю!"
302603	"Всех заморожу!"
302604	"Испепелю вас всех!"
302605	"Вы даже моргнуть не успеете!"
302606	"Умрите!"
302607	"Ха-ха!"
303101	"Эй! Помогите!"
303102	"Я тебе ничего не дам! Все мое!"
303103	"Ха-ха-ха-ха-ха!"
303104	"Хе-хе-хе!"
303105	"Нет, тебе не отобрать мой клад!"
303106	"Оставь меня в покое!"
303107	"Получай!"
303108	"А-а-а-а-а!"
410001	"За Кайатор!"
410002	"Тебе не убежать!"
410003	"Не стоит недооценивать стражу!"
410004	"Проклятые клоуны!"
412001	"Я воспользуюсь этим, чтобы оглушить монстра. А ты в это время атакуй!"
416001	"Ух."
416002	"Р-ра-а-а-а!"
416003	"В атаку! Валькион победит!"
416004	"Оставьте пациентов мне."
416005	"Не сдавайся! Держись!"
416006	"Крепись, солдат."
416007	"Вперед, бегом!"
416008	"Получай!"
416009	"Покончим с этим!"
416010	"Блокируйте атаку."
416011	"Заблокируй-ка вот это!"
416012	"Бей и исчезай без следа!"
416013	"Потерпи, солдат."
416014	"Покажи, на что ты способен!"
416015	"Я прикрою справа!"
416016	"Я прикрою слева!"
416017	"Тут брешь!"
416018	"Я буду прикрывать сзади."
416019	"Пробудитесь, духи!.."
416020	"Никогда не отступать!"
424001	"Камень расплавится у тебя под ногами!"
424002	"Берегись кровопийц!"
424003	"Жалкие твари! Я выпью из ваших черепов!"
424004	"Твои жалкие усилия тщетны!"
424005	"Из портала появляется враг."
425001	"Цель: {targetName}."
425002	"Цель: {targetName}, 5."
425003	"Цель: {targetName}, 4."
425004	"Цель: {targetName}, 3."
425005	"Цель: {targetName}, 2."
425006	"Цель: {targetName}, 1."
425007	"Цель: {targetName}, огонь!"
425008	"Кумас перезаряжается."
425009	"Новая цель: {targetName}."
425010	"{targetName} не видит истины."
425011	"Появляется поле целительной энергии."
425012	"Очиститель работает."
425013	"Появился Наг! Заманите его в один из боковых прудов!"
425014	"{targetName} становится целью сфер!"
425015	"Используйте зеркало, чтобы восстановить силы группы!"
425016	"Используйте выключатель пушки, чтобы вызвать ее!"
426001	"Здесь есть больше, чем кажется..."
426002	"Хватит мне мешать!"
426003	"Враг заметил персонажа {targetName}."
426004	"Враг заметил персонажа {targetName}."
426005	"Враг заметил персонажа {targetName}."
426006	"Пришло время призвать Келбу-наблюдателя!"
426007	"Призван Баритзал-слуга."
426008	"Соберитесь внутри или бегите наружу!"
426009	"Скорее выйдите из зоны атаки!"
426010	"Сейчас появится солдат-самоубийца!"
426011	"{targetName} становится целью атаки!"
426012	"Сейчас появится Магнус Соргалур!"
426013	"Сейчас начнется круговая атака лазером!"
427001	"Ну что, понравилось? У меня есть еще!"
427002	"Это лучшее, на что вы способны?"
427003	"Рано или поздно вы все склонитесь пред королевой."
427004	"Вы будете молить меня о смерти!"
427006	"Тебе повезло!"
427010	"Подходи! Умри за меня!"
427011	"Нет! Тебе не победить меня. Ты не можешь победить меня!"
427015	"Все бросившие мне вызов уже мертвы. Ты не станешь исключением."
427016	"Думаешь, ты можешь со мной справиться? Нет!"
427018	"Заходи, если хочешь. Уйти тебе не удастся."
427019	"Ага, вот вы где. Значит, искать вас не придется."
427021	"Мне сказали, что какие-то глупцы пришли за своей смертью."
427022	"Думаешь, победа у тебя в руках? Ошибаешься!"
427023	"Не поднимай шум. Умри достойно!"
427025	"Итак, вы желаете смерти. Очень хорошо. Я дарую вам ее."
427026	"Вы меня разбудили. За это вас ждет ужасная гибель."
427027	"Узрите вершину развития аргонов!"
427028	"Мой пик развития - ваша боль!"
427029	"Я живу, чтобы вы могли умереть"
427030	"Просыпайтесь, верные слуги. Ваше время пришло."
427036	"Хочешь ранить меня? Сначала попробуй меня достать!"
427040	"Я несу смерть!"
427044	"Я с удовольствием прикончу тебя."
427046	"Твой путь подошел к концу."
427047	"Стой смирно, и я убью тебя быстро."
427048	"Вас окатывает волна зла."
427049	"Этого недостаточно! Гнев королевы не остановить."
427050	"О, великие! Придайте мне силу!"
427051	"Знайте, что убежать вам не удастся."
427052	"Три ближайшие клетки взорвутся, и выносливость начнет снижаться!"
427053	"Отрицательный заряд спадает!"
429001	"Последователи!.. Отдайте мне силы!.."
429002	"От меня не спрятаться ни в святилище, ни за стенами крепости!"
429003	"Знаешь, что такое непробиваемая оборона?"
429004	"Думаешь, у меня в запасе только ловушки?"
429005	"Другого пути нет..."
429006	"Паразиты! Я вас всех изничтожу!"
429007	"Назойливые твари! Я вас повыведу!"
429008	"Умрите, жалкие насекомые!"
429009	"Ну как вам мои милые ловушки?"
429010	"Мы... мы включили какой-то бур. Он прошелся прямо по нам. Если пойдешь туда, советую спрятаться за гигантским крабом. Он станет твоим щитом."
429011	"Архидеванцы! Кругом архидеванцы!"
429012	"Нет... НЕТ! Ритуал еще не закончен!.."
429013	"Н-н-нару-у-уши-и-ители-и-и... уби-и-ить... нару-у-уши-и-ителе-е-ей..."
429014	"Нарушители? Не подпускайте их! Воскрешение еще не закончилось!"
429015	"Стража! Убить их!"
429016	"Нарушитель! Защищайте устройство, или Корнус с нас шкуру спустит!"
429017	"Уклонись-ка от этого!"
429018	"Ха! Глупцы!"
429019	"Каприма Перерожденная проводит ритуал!"
429020	"Тут надо не просто расталкивать статуи."
429021	"Архидеванцы здорово не любят гостей! Они всюду расставили статуи, вытягивающие здоровье и снижающие силу и выносливость. И сдвинуть их с места можно только обычной атакой. Если пойдешь туда... желаю удачи."
429022	"Что это значит? Ты не оставляешь мне выбора!"
429023	"Призывается Окаменевший надсмотрщик! Для атаки нужно отойти подальше!"
429024	"Вперед! Цель - {targetName}!"
434101	"Призвана взрывчатка!"
434102	"Призвана армия Акаши."
434103	"Ха-ха, {targetName}! Попробуй с этим справиться!"
434104	"Что, невесело?"
434201	"Наконец-то магия набрала всю свою силу!"
434202	"Лучше принеси себя в жертву!"
434203	"Назойливые мухи!"
434204	"Глупцы!"
434205	"{targetName}, попался!!"
434301	"Железная воля!"
434302	"Уничтожу!"
434401	"Попробуй справиться с моим спрутом!"
434500	"Келсаик готовится призвать духов."
434501	"Слабаки!"
434502	"Пробудитесь, духи!.."
434503	"Давай жару!"
434504	"Ужасно холодно!"
434505	"Всех заморожу!"
434506	"Как жарко!"
434600	"Новая дичь!"
434601	"Куда тебе сражаться со мной!"
434602	"Кракатокс создает зону вируса демокрона вокруг цели: {targetName}."
434603	"{targetName} попадает в хищные щупальца!"
434604	"Появился Осколок Демокрона."
434605	"Осколок Демокрона скоро взорвется."
434801	"Грядет беда!"
434802	"Лактос приступает к аннигиляции. Уничтожьте запечатанный ящик и остановите его."
434803	"Биор приступает к аннигиляции. Уничтожьте запечатанный ящик и остановите его."
434804	"Лактос! Следи за ними!"
434805	"Биор! Убей их всех!"
434806	"Кто примет мое проклятие?"
434901	"Слуги! Вспомните мое проклятье!"
434902	"Падите ниц, глупцы!"
443001	"Тебе здесь не пройти!"
443002	"Здесь нет никого, кроме воющих тюленей. Ха!"
443003	"Враги!"
443004	"Осмотрись очень внимательно!"
443005	"Кровь закипает... я покажу  тебе, что такое боль!"
443006	"Хе-хе..."
443007	"В нас нет жалости к таким, как вы."
443008	"Мы сожрем тебя без остатка, даже кости!"
443009	"Мы вырвем твои зубы!"
443010	"Новая игрушка? Для меня? Ломать!"
443011	"Качусь-качусь-качусь!"
443012	"Посмотрим, как ты от этого увернешься!"
443013	"Умри! Умри!"
443014	"Ха-ха!"
